topic,word,count,prop,score,x,y,helper,expected,expected_scaled,expected_D,expected_dv
0,heard,7,0.0017309594460929772,0.12208,-49.40284614715808,-144.67099553251248,0.00021131552917903065,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,advocacy,2,0.0004945598417408506,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,things,6,0.001483679525222552,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,mrs,11,0.0027200791295746785,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,address,5,0.0012363996043521265,0.14507,-49.40284614715808,-144.67099553251248,0.000179364490603363,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,lesson,8,0.0019782393669634025,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,recent,23,0.0056874381800197825,0.040744999999999996,-49.40284614715808,-144.67099553251248,0.0002317346686449061,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,conditions,2,0.0004945598417408506,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,search,6,0.001483679525222552,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,developed,4,0.0009891196834817012,0.15197,-49.40284614715808,-144.67099553251248,0.00015031651829871414,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,enterprise,2,0.0004945598417408506,0.22693000000000002,-49.40284614715808,-144.67099553251248,0.00011223046488625124,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,wise,7,0.0017309594460929772,0.326405,-49.40284614715808,-144.67099553251248,0.0005649938180019782,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,secret,7,0.0017309594460929772,0.08970500000000001,-49.40284614715808,-144.67099553251248,0.00015527571711177054,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,protection,19,0.004698318496538081,0.42463999999999996,-49.40284614715808,-144.67099553251248,0.001995093966369931,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,hope,17,0.004203758654797231,0.5945799999999999,-49.40284614715808,-144.67099553251248,0.002499470820969337,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,period,5,0.0012363996043521265,-0.3673300000000001,-49.40284614715808,-144.67099553251248,-0.0004541666666666667,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,bad,23,0.0056874381800197825,-0.45361,-49.40284614715808,-144.67099553251248,-0.002579878832838773,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,etiquette,2,0.0004945598417408506,0.20428,-49.40284614715808,-144.67099553251248,0.00010102868447082096,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,smile,7,0.0017309594460929772,0.348165,-49.40284614715808,-144.67099553251248,0.0006026594955489613,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,true,19,0.004698318496538081,0.12135,-49.40284614715808,-144.67099553251248,0.0005701409495548963,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,eyes,5,0.0012363996043521265,0.40407,-49.40284614715808,-144.67099553251248,0.0004995919881305638,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,obvious,11,0.0027200791295746785,0.12864,-49.40284614715808,-144.67099553251248,0.00034991097922848664,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,social,10,0.002472799208704253,0.13849999999999998,-49.40284614715808,-144.67099553251248,0.000342482690405539,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,informed,8,0.0019782393669634025,0.17826,-49.40284614715808,-144.67099553251248,0.0003526409495548961,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,glad,3,0.000741839762611276,0.32993,-49.40284614715808,-144.67099553251248,0.00024475519287833834,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,mind,23,0.0056874381800197825,0.4072750000000001,-49.40284614715808,-144.67099553251248,0.0023163513847675576,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,operation,7,0.0017309594460929772,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,smoking,10,0.002472799208704253,0.06104,-49.40284614715808,-144.67099553251248,0.0001509396636993076,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,cheese,6,0.001483679525222552,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,men,16,0.003956478733926805,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,made,42,0.010385756676557865,0.12946,-49.40284614715808,-144.67099553251248,0.0013445400593471806,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,case,55,0.013600395647873392,0.029205000000000002,-49.40284614715808,-144.67099553251248,0.00039719955489614237,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,reveal,4,0.0009891196834817012,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,middle,4,0.0009891196834817012,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,peace,11,0.0027200791295746785,0.66365,-49.40284614715808,-144.67099553251248,0.0018051805143422352,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,sense,15,0.0037091988130563795,0.30750500000000003,-49.40284614715808,-144.67099553251248,0.0011405971810089024,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,figure,8,0.0019782393669634025,0.03321,-49.40284614715808,-144.67099553251248,6.56973293768546e-05,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,sunday,11,0.0027200791295746785,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,britain,5,0.0012363996043521265,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,end,31,0.0076656775469831845,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,father,9,0.002225519287833828,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,basic,5,0.0012363996043521265,0.07071000000000001,-49.40284614715808,-144.67099553251248,8.742581602373888e-05,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,parental,4,0.0009891196834817012,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,feelings,2,0.0004945598417408506,0.15199000000000001,-49.40284614715808,-144.67099553251248,7.51681503461919e-05,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,adult,4,0.0009891196834817012,0.2183,-49.40284614715808,-144.67099553251248,0.0002159248269040554,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,county,17,0.004203758654797231,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,oak,2,0.0004945598417408506,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,brush,3,0.000741839762611276,0.107455,-49.40284614715808,-144.67099553251248,7.971439169139465e-05,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,yielding,3,0.000741839762611276,0.0879,-49.40284614715808,-144.67099553251248,6.520771513353117e-05,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,underground,6,0.001483679525222552,-0.009243333333333334,-49.40284614715808,-144.67099553251248,-1.371414441147379e-05,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,yield,2,0.0004945598417408506,0.03753,-49.40284614715808,-144.67099553251248,1.8560830860534126e-05,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,cap,7,0.0017309594460929772,0.00029,-49.40284614715808,-144.67099553251248,5.019782393669634e-07,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,unit,3,0.000741839762611276,0.06879,-49.40284614715808,-144.67099553251248,5.103115727002968e-05,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,supporting,2,0.0004945598417408506,0.082875,-49.40284614715808,-144.67099553251248,4.0986646884273e-05,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,fish,9,0.002225519287833828,0.18864,-49.40284614715808,-144.67099553251248,0.0004198219584569733,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,emporium,2,0.0004945598417408506,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,common,20,0.004945598417408506,0.11839000000000001,-49.40284614715808,-144.67099553251248,0.000585509396636993,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,color,13,0.003214638971315529,0.5530066666666666,-49.40284614715808,-144.67099553251248,0.0017777167820639628,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,plenty,7,0.0017309594460929772,-0.003659999999999997,-49.40284614715808,-144.67099553251248,-6.335311572700292e-06,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,sexual,6,0.001483679525222552,0.46215,-49.40284614715808,-144.67099553251248,0.0006856824925816023,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,orientation,3,0.000741839762611276,0.25594,-49.40284614715808,-144.67099553251248,0.00018986646884273,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,religion,4,0.0009891196834817012,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,harvey,3,0.000741839762611276,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,meal,3,0.000741839762611276,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,robert,12,0.002967359050445104,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,great,26,0.006429277942631058,0.322225,-49.40284614715808,-144.67099553251248,0.0020716740850642928,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,cream,11,0.0027200791295746785,0.4228,-49.40284614715808,-144.67099553251248,0.001150049455984174,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,chocolate,6,0.001483679525222552,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,class,9,0.002225519287833828,0.118805,-49.40284614715808,-144.67099553251248,0.00026440281899109793,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,carcass,2,0.0004945598417408506,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,ton,2,0.0004945598417408506,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,whale,2,0.0004945598417408506,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,east,3,0.000741839762611276,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,shark,2,0.0004945598417408506,-0.23837,-49.40284614715808,-144.67099553251248,-0.00011788822947576655,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,shiver,3,0.000741839762611276,-0.35175,-49.40284614715808,-144.67099553251248,-0.0002609421364985164,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,tourist,2,0.0004945598417408506,0.14845,-49.40284614715808,-144.67099553251248,7.341740850642929e-05,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,manner,5,0.0012363996043521265,0.2693,-49.40284614715808,-144.67099553251248,0.0003329624134520277,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,murder,8,0.0019782393669634025,-0.8916,-49.40284614715808,-144.67099553251248,-0.0017637982195845695,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,ease,2,0.0004945598417408506,0.288405,-49.40284614715808,-144.67099553251248,0.00014263353115727002,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,crusty,2,0.0004945598417408506,-0.18444000000000002,-49.40284614715808,-144.67099553251248,-9.121661721068248e-05,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,wide,4,0.0009891196834817012,-0.07144,-49.40284614715808,-144.67099553251248,-7.066271018793274e-05,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,deli,2,0.0004945598417408506,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,danish,2,0.0004945598417408506,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,blue,14,0.0034619188921859545,0.13887333333333332,-49.40284614715808,-144.67099553251248,0.0004807682162875041,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,harmless,2,0.0004945598417408506,0.42335,-49.40284614715808,-144.67099553251248,0.00020937190900098912,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,evidence,16,0.003956478733926805,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,physical,4,0.0009891196834817012,0.19658,-49.40284614715808,-144.67099553251248,0.00019444114737883283,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,dream,8,0.0019782393669634025,0.5759850000000001,-49.40284614715808,-144.67099553251248,0.0011394362017804155,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,check,9,0.002225519287833828,0.380405,-49.40284614715808,-144.67099553251248,0.0008465986646884273,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,prefer,4,0.0009891196834817012,0.17069,-49.40284614715808,-144.67099553251248,0.0001688328387734916,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,culture,10,0.002472799208704253,0.18045999999999998,-49.40284614715808,-144.67099553251248,0.0004462413452027695,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,rare,4,0.0009891196834817012,0.27614,-49.40284614715808,-144.67099553251248,0.000273135509396637,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,columbus,5,0.0012363996043521265,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,precious,5,0.0012363996043521265,0.48213500000000004,-49.40284614715808,-144.67099553251248,0.0005961115232443125,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,scented,2,0.0004945598417408506,0.4079,-49.40284614715808,-144.67099553251248,0.00020173095944609292,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,honey,2,0.0004945598417408506,0.18999333333333326,-49.40284614715808,-144.67099553251248,9.396307286515e-05,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,luce,3,0.000741839762611276,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,proclaimed,3,0.000741839762611276,0.0,-49.40284614715808,-144.67099553251248,0.0,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
0,sea,7,0.0017309594460929772,0.38929,-49.40284614715808,-144.67099553251248,0.0006738452027695353,0.045479979393339934,0.9596272978165944,0.0031244547689809323,0.03148745926570436
