topic,word,count,prop,score,x,y,helper,expected,expected_scaled,expected_D,expected_dv
0,annoying,11,0.004919499105545617,-0.49800500000000003,-273.47581658320416,102.00673753088608,-0.0024499351520572447,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,internationally,2,0.0008944543828264757,0.0,-273.47581658320416,102.00673753088608,0.0,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,nice,45,0.02012522361359571,0.24018499999999998,-273.47581658320416,102.00673753088608,0.004833776833631486,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,street,6,0.0026833631484794273,0.03702,-273.47581658320416,102.00673753088608,9.93381037567084e-05,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,number,16,0.007155635062611806,0.18351,-273.47581658320416,102.00673753088608,0.0013131305903398927,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,hurrah,2,0.0008944543828264757,-0.039985,-273.47581658320416,102.00673753088608,-3.576475849731664e-05,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,hawaii,2,0.0008944543828264757,0.0,-273.47581658320416,102.00673753088608,0.0,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,month,11,0.004919499105545617,0.0,-273.47581658320416,102.00673753088608,0.0,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,ridiculous,2,0.0008944543828264757,-0.31108,-273.47581658320416,102.00673753088608,-0.00027824686940966016,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,today,9,0.0040250447227191425,0.13037,-273.47581658320416,102.00673753088608,0.0005247450805008945,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,coffee,9,0.0040250447227191425,0.0,-273.47581658320416,102.00673753088608,0.0,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,make,9,0.0040250447227191425,0.253815,-273.47581658320416,102.00673753088608,0.001021616726296959,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,illegal,3,0.0013416815742397135,0.0,-273.47581658320416,102.00673753088608,0.0,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,figure,7,0.0031305903398926656,0.03321,-273.47581658320416,102.00673753088608,0.00010396690518783544,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,fight,7,0.0031305903398926656,-0.405615,-273.47581658320416,102.00673753088608,-0.0012698144007155636,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,auburn,7,0.0031305903398926656,0.18420999999999998,-273.47581658320416,102.00673753088608,0.0005766860465116281,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,win,43,0.019230769230769232,0.5073850000000001,-273.47581658320416,102.00673753088608,0.009757403846153848,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,black,19,0.00849731663685152,0.07311000000000001,-273.47581658320416,102.00673753088608,0.0006212388193202147,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,white,8,0.003577817531305903,0.22919,-273.47581658320416,102.00673753088608,0.00082,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,dumb,3,0.0013416815742397135,-0.69744,-273.47581658320416,102.00673753088608,-0.0009357423971377457,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,true,27,0.012075134168157423,0.12135,-273.47581658320416,102.00673753088608,0.0014653175313059036,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,pretty,3,0.0013416815742397135,0.635915,-273.47581658320416,102.00673753088608,0.0008531954382826474,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,hell,43,0.019230769230769232,-0.61988,-273.47581658320416,102.00673753088608,-0.011920769230769231,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,speaking,2,0.0008944543828264757,0.16144,-273.47581658320416,102.00673753088608,0.00014440071556350628,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,nervous,6,0.0026833631484794273,-0.32045,-273.47581658320416,102.00673753088608,-0.0008598837209302325,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,postal,2,0.0008944543828264757,0.0,-273.47581658320416,102.00673753088608,0.0,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,service,15,0.006708407871198569,0.23363,-273.47581658320416,102.00673753088608,0.0015672853309481214,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,massive,6,0.0026833631484794273,0.0,-273.47581658320416,102.00673753088608,0.0,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,billion,3,0.0013416815742397135,0.234525,-273.47581658320416,102.00673753088608,0.0003146578711985689,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,loss,6,0.0026833631484794273,-0.56196,-273.47581658320416,102.00673753088608,-0.001507942754919499,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,reported,4,0.0017889087656529515,0.0,-273.47581658320416,102.00673753088608,0.0,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,song,2,0.0008944543828264757,0.0,-273.47581658320416,102.00673753088608,0.0,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
0,wool,2,0.0008944543828264757,0.0,-273.47581658320416,102.00673753088608,0.0,0.01488167262969588,0.06228939030534065,0.024451110573036335,0.2431674244153707
